ID,COORD_E,COORD_N,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,ESTAB_SA,ENDERECO,BAIRRO,TELEFONE,CEP,CNES,SA_DEPADM,DEPADM,SA_TIPO,TIPO,SA_CLASSE,CLASSE,LEITOS
375,327921.33,7403064.53,355030811000037,3550308005120,11,BRASILANDIA,03,FREGUESIA-BRASILANDIA,Norte,Norte 2,BRASILANDIA/FO - HOSP HORA CERTA MARIA CEC?LIA  F DONNANGELO,"R RUI DE MORAIS APOCALIPSE, 2",BRASILANDIA,,,7019076,1,Municipal,57,HORA CERTA,1,AMBULATORIOS ESPECIALIZADOS,0
376,358183.36,7401303.37,355030836000109,3550308005250,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,HOSPITAL -DIA DA REDE HORA CERTA - ITAIM PAULISTA,"AV MAL TITO, 6577",ITAIM PAULISTA,25683354,5051001.000000000000000,6136028,1,Municipal,57,HORA CERTA,1,AMBULATORIOS ESPECIALIZADOS,0
377,322905.93,7381593.71,355030846000045,3550308005225,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,HOSPITAL-DIA DA REDE HORA CERTA - M'BOI MIRIM I,"R PHILIPPE DE VITRY, 280",JD STA JOSEFINA,58947251,5819080.000000000000000,2091658,1,Municipal,57,HORA CERTA,1,AMBULATORIOS ESPECIALIZADOS,0
378,318440.39,7373943.62,355030843000272,3550308005289,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,HOSPITAL-DIA DA REDE HORA CERTA - M'BOI MIRIM II,"AV DOS FUNCIONARIOS PUBLICOS, 379",JD VERA CRUZ,58985900,4962000.000000000000000,7378394,1,Municipal,57,HORA CERTA,1,AMBULATORIOS ESPECIALIZADOS,0
379,341715.01,7397318.86,355030859000135,3550308005071,59,PENHA,21,PENHA,Leste,Leste 1,HOSPITAL-DIA DA REDE HORA CERTA - PENHA,"PC NSRA DA PENHA, 55",PENHA DE FRANCA,20924845,3632010.000000000000000,2751933,1,Municipal,57,HORA CERTA,1,AMBULATORIOS ESPECIALIZADOS,0
380,326317.06,7397424.99,355030848000002,3550308005058,48,LAPA,08,LAPA,Oeste,Oeste,LAPA - HOSPITAL DIA DA REDE  HORA CERTA,"R CATAO, 380",V ROMANA,38629197,5049000.000000000000000,6998194,1,Municipal,57,HORA CERTA,1,AMBULATORIOS ESPECIALIZADOS,0
385,331658.77,7395460.64,355030826000077,3550308005012,26,CONSOLACAO,09,SE,Centro,Centro,ARNALDO V DE CARVALHO-INSTITUTO CANCER,"R DR CESARIO MOTA JUNIOR, 112",V BUARQUE,2227088,1221020.000000000000000,2080125,4,Privado,30,HOSPITAL,7,HOSPITAL,71
386,356770.45,7389691.05,355030825000281,3550308005271,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CARMEN PRUDENTE -  HOSPITAL CIDADE TIRADENTES,"AV DOS METALURGICOS, 2100",CIDADE TIRADENTES,61706000,8471000.000000000000000,5420938,1,Municipal,30,HOSPITAL,7,HOSPITAL,223
387,343610.97,7393605.47,355030820000082,3550308005078,20,CARRAO,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,CASA DA CRIANCA BETINHO LAR ESPIRITA P/ EXCEPCIONAIS,"R VACANGA, 300",VIL CARRAO,67817366,3433020.000000000000000,2076985,4,Privado,30,HOSPITAL,7,HOSPITAL,89
388,339571.96,7408017.14,355030839000116,3550308005136,39,JACANA,06,JACANA-TREMEMBE,Norte,Norte1,CASA DE DAVID - HOSP,"RV FERNAO DIAS, 82",VILA AIROSA,64551133,2284000.000000000000000,2688522,4,Privado,30,HOSPITAL,7,HOSPITAL,265
389,320773.08,7403044.51,355030842000137,3550308005185,42,JARAGUA,02,PIRITUBA-JARAGUA,Norte,Norte 2,CASA DE SAUDE  DE SAO JOAO DE DEUS,"ES TURISTICA DO JARAGUA, 2365",PIRITUBA,39041993,5161000.000000000000000,2089203,4,Privado,30,HOSPITAL,7,HOSPITAL,90
390,332818.59,7390409.72,355030890000014,3550308005021,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CENTRO DE ATENCAO INTEGRADA SAUDE MENTAL- CAISM,"R MAJ MARAGLIANO, 241",V MARIANA,50877000,4017030.000000000000000,2688514,4,Privado,30,HOSPITAL,7,HOSPITAL,233
392,333079.40,7389453.57,355030890000056,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CENTRO REFERENCIA DST/AIDS,"R STA CRUZ, 81",V MARIANA,50838780,,2077957,2,Estadual,21,CENTRO REFERENCIA  DST/AIDS,8,UNIDADES DST/AIDS,50
393,332058.79,7389465.13,355030890000149,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,DO RIM E HIPERTENSAO (FUND OSWALDO RAMOS - HOSP,"R BORGES LAGOA, 960",VILA CLEMENTINO,50878000,,2089785,4,Privado,30,HOSPITAL,7,HOSPITAL,146
394,338241.08,7403975.86,355030839000004,3550308005070,39,JACANA,06,JACANA-TREMEMBE,Norte,Norte1,DOM PEDRO II -HOSP GERIATRICO,"AV GUAPIRA, 2674",JACANA,62414411,2265002.000000000000000,2688581,4,Privado,30,HOSPITAL,7,HOSPITAL,457
395,331399.86,7390727.34,355030832000012,3550308005049,32,MOEMA,12,VILA MARIANA,Sul,Sul 1,DANTE PAZZANESE - HOSP,"AV DR DANTE PAZZANESE, 500",V MARIANA,55491538,4012180.000000000000000,2088495,2,Estadual,30,HOSPITAL,7,HOSPITAL,321
396,337193.90,7388109.86,355030868000247,3550308005086,68,SACOMA,13,IPIRANGA,Sul,Sul 1,HELIOPOLIS-HOSP,"R CON XAVIER, 276",SACOMA,2747600,4231030.000000000000000,2066572,2,Estadual,30,HOSPITAL,7,HOSPITAL,364
397,336681.62,7394949.48,355030853000057,3550308005017,53,MOOCA,25,MOOCA,Leste,Leste 1,INST BRAS CONTROLE DE CANCER(IBCC)-HOSP/AMB H,"AV ALCANTARA MACHADO, 2576",MOOCA,,,2077590,4,Privado,30,HOSPITAL,7,HOSPITAL,104
398,337639.69,7393234.86,355030853000032,3550308005017,53,MOOCA,25,MOOCA,Leste,Leste 1,INST CEMA DE OFTALMOLOGIA E OTORRINOLARINGOLOGIA,"R PASCOAL MOREIRA, 486",MOOCA,66024000,3117000.000000000000000,2091550,4,Privado,30,HOSPITAL,7,HOSPITAL,31
399,332398.15,7389288.94,355030890000148,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,INSTITUTO DE ONCOLOGIA PEDIATRICA (GRAACC) -HOSP,"R BOTUCATU, 743",VILA CLEMENTINO,50808400,4023062.000000000000000,2089696,4,Privado,30,HOSPITAL,7,HOSPITAL,45
400,329754.02,7393921.27,355030845000171,3550308005025,45,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,INSTITUTO DO CANCER DO ESTADO DE SAO PAULO,"AV DR ARNALDO, 251",CERQUEIRA CESAR,,,6123740,2,Estadual,30,HOSPITAL,7,HOSPITAL,544
402,340508.49,7397805.92,355030889000081,3550308005035,89,VILA MARIA,07,VILA MARIA-VILA GUILHERME,Norte,Norte1,JOSE STOROPOLLI - HOSP,"R FRANCISCO FANGANIELO, 127",PARQUE NOVO MUNDO,69670103,2181160.000000000000000,3212130,1,Municipal,30,HOSPITAL,7,HOSPITAL,201
403,318953.67,7378732.04,355030843000084,3550308005227,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,M' BOI MIRIM - HOSP DR MOYSES DEUSTSCH,"ES M'BOI MIRIM, 5203",JARDIM ANGELA,58322500,4948970.000000000000000,5718368,1,Municipal,30,HOSPITAL,7,HOSPITAL,224
404,339765.01,7399350.63,355030889000043,3550308005035,89,VILA MARIA,07,VILA MARIA-VILA GUILHERME,Norte,Norte1,NIPO BRASILEIRO SAO PAULO-HOSP,"R PISTOIA, 100",V MARIA,66332200,2189000.000000000000000,2089777,4,Privado,30,HOSPITAL,7,HOSPITAL,2
405,329327.06,7393744.29,355030845000123,3550308005025,45,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,PSIQUIATRIA-INSTITUTO (HOSP CLINICAS),"R DR OVIDIO PIRES DE CAMPOS, 785",CERQUEIRA CESAR,26616440,5403010.000000000000000,2812703,2,Estadual,30,HOSPITAL,7,HOSPITAL,123
406,338444.63,7404642.15,355030839000019,3550308005070,39,JACANA,06,JACANA-TREMEMBE,Norte,Norte1,S LUIZ GONZAGA-HOSP,"R MICHEL OUCHANA, 94",JACANA,69825200,2276140.000000000000000,2076896,1,Municipal,30,HOSPITAL,7,HOSPITAL,148
407,334481.53,7392822.24,355030814000022,3550308005006,14,CAMBUCI,09,SE,Centro,Centro,SANTA MARIA CRUZ AZUL - HOSP,"AV LINS DE VASCONCELOS, 356",CAMBUCI,33484000,1538000.000000000000000,2078589,4,Privado,30,HOSPITAL,7,HOSPITAL,14
408,341749.53,7397157.54,355030859000116,3550308005071,59,PENHA,21,PENHA,Leste,Leste 1,SANTO ANTONIO - HOSPITAL,"R GAL SOCRATES, 145",PENHA,,3632040.000000000000000,6984649,4,Privado,30,HOSPITAL,7,HOSPITAL,203
409,332144.52,7391980.68,355030890000191,3550308005022,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,SEPACO - HOSP,"R CUBATAO, 196",VILA MARIANA,30571291,,2089602,4,Privado,30,HOSPITAL,7,HOSPITAL,2
410,334702.39,7399179.15,355030870000047,3550308005064,70,SANTANA,05,SANTANA-TUCURUVI,Norte,Norte1,SISTEMA PENITENCIARIO SAO PAULO - COMPLEXO HOSPITALAR,"R DOM JOSE MAURICIO, 15",CARANDIRU,22212287,2028000.000000000000000,3001466,2,Estadual,33,HOSPITAL,7,HOSPITAL,251
411,333081.84,7392984.98,355030849000031,3550308005008,49,LIBERDADE,09,SE,Centro,Centro,"SUELI ABUJAMRA,DRA - INSTITUTO","R TAMANDARE, 693",ACLIMACAO,32092944,1525001.000000000000000,2688638,4,Privado,30,HOSPITAL,7,HOSPITAL,16
412,333991.00,7384321.22,355030838000198,3550308005093,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,AGUA FUNDA (DAVI CAPRISTANO DA COSTA FILHO)-HOSP,"AV MIGUEL ESTEFNO, 3030",SAUDE,50777800,,2070766,2,Estadual,32,HOSPITAL ESPECIALIZADO,7,HOSPITAL,170
413,332279.35,7389100.95,355030877000179,3550308005047,77,SAUDE,12,VILA MARIANA,Sul,Sul 1,AMPARO MATERNAL-HOSP/ AMB HOSP,"R LOEFGREEN, 1901",V CLEMENTINO,55748277,4040030.000000000000000,2077388,4,Privado,32,HOSPITAL ESPECIALIZADO,7,HOSPITAL,98
414,332322.82,7389546.80,355030890000123,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,ASSOC CRUZ VERDE-HOSP,"R DR DIOGO DE FARIA, 695",VILA  CLEMENTINO,55797335,,2089572,4,Privado,32,HOSPITAL ESPECIALIZADO,7,HOSPITAL,204
415,331501.13,7389407.76,355030832000003,3550308005049,32,MOEMA,12,VILA MARIANA,Sul,Sul 1,ASSOC DE ASSIS A CRIANCA DEFEITUOSA - AACD,"AV PROF ASCENDINO REIS, 724",VILA  CLEMENTINO,55760883,,2077655,4,Privado,32,HOSPITAL ESPECIALIZADO,7,HOSPITAL,27
416,319755.51,7401749.80,355030895000122,3550308005111,95,SAO DOMINGOS,02,PIRITUBA-JARAGUA,Norte,Norte 2,CASA DE SAUDE N SRA DE FATIMA-HOSP,"AV JORN PAULO ZINGG, 1078",PIRITUBA,39044500,5157030.000000000000000,2077612,4,Privado,32,HOSPITAL ESPECIALIZADO,7,HOSPITAL,140
417,323954.68,7401574.14,355030863000003,3550308005114,63,PIRITUBA,02,PIRITUBA-JARAGUA,Norte,Norte 2,CENTRO DE ATENCAO INTEGRADA SAUDE MENTAL P.PINEL - HOSP,"AV RAIMUNDO PEREIRA DE MAGALHAES, 5214",PIRITUBA,39748917,2938000.000000000000000,2077418,2,Estadual,32,HOSPITAL ESPECIALIZADO,7,HOSPITAL,136
418,325389.29,7389806.24,355030854000001,3550308005104,54,MORUMBI,10,BUTANTA,Oeste,Oeste,DARCY VARGAS-HOSP INFANTIL,"R DR SERAFICO DE ASSIS CARVALHO, 34",JD GUEDALA,37222087,,2071371,2,Estadual,32,HOSPITAL ESPECIALIZADO,7,HOSPITAL,145
419,329864.05,7393898.30,355030845000171,3550308005025,45,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,EMILIO RIBAS (INST DE INFECTOLOGIA)-HOSP,"AV DR ARNALDO, 165",CERQUEIRA CESAR,30628966,,2028840,2,Estadual,32,HOSPITAL ESPECIALIZADO,7,HOSPITAL,298
420,329167.40,7402233.79,355030813000142,3550308005124,13,CACHOEIRINHA,04,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,"MARIO DE MORAES ALTENFELDER SILVA,DR,ESC-HOSP MAT","AV DEP EMILIO CARLOS, 3100",V N CACHOEIRINHA,38594122,2720200.000000000000000,2079186,1,Municipal,32,HOSPITAL ESPECIALIZADO,7,HOSPITAL,176
421,331863.51,7393487.03,355030807000012,3550308005010,7,BELA VISTA,09,SE,Centro,Centro,MENINO JESUS-HOSP INFANTIL,"R DOS INGLESES, 258",BELA VISTA,32535200,1329000.000000000000000,2078325,1,Municipal,32,HOSPITAL ESPECIALIZADO,7,HOSPITAL,58
422,332856.71,7392959.70,355030849000056,3550308005008,49,LIBERDADE,09,SE,Centro,Centro,A C CAMARGO - HOSP DO CANCER,"R PROF ANTONIO PRUDENTE, 211",LIBERDADE,32725000,1509900.000000000000000,2077531,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,193
423,347676.94,7388040.62,355030876000172,3550308005209,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,AEPS DO SAPOPEMBA-HOSP GERAL,"R MANUEL FRANCA DOS SANTOS, 174",SAO MATEUS,61118669,3975130.000000000000000,2091585,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,199
424,324998.91,7389051.18,355030854000067,3550308005104,54,MORUMBI,10,BUTANTA,Oeste,Oeste,ALBERT EINSTEIN - HOSP,"AV ALBERT EINSTEIN, 627",MORUMBI,37471233,5652900.000000000000000,2058391,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,38
425,346563.84,7395299.26,355030891000071,3550308005147,91,VILA MATILDE,21,PENHA,Leste,Leste 1,"ALEXANDRE ZAIO,DR-HOSP","R ALVES MALDONADO, 128",V  NHOCUNE,67492855,3558050.000000000000000,2080788,1,Municipal,33,HOSPITAL GERAL,7,HOSPITAL,42
426,349598.83,7400398.63,355030828000052,3550308005192,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,"ALIPIO CORREA NETO,DR-HOSP ERMELINO MATARAZZO","AL RODRIGO DE BRUM, 1989",ERM MATARAZZO,69439944,3807230.000000000000000,2082829,1,Municipal,33,HOSPITAL GERAL,7,HOSPITAL,280
427,329194.16,7402164.11,355030813000142,3550308005124,13,CACHOEIRINHA,04,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,"ALVARO DE SOUZA,DR(CACHOIRINHA)-HOSP","AV DEP EMILIO CARLOS, 3000",CJ HAB V N CACHOEIRINHA,38595226,2720200.000000000000000,2688573,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,183
428,335807.28,7389505.42,355030834000034,3550308005043,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,ANTONIO DE ALVARENGA-HOSP/ MAT,"AV NAZARE, 1361",IPIRANGA,2741755,4263200.000000000000000,2077469,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,27
429,332177.07,7383169.85,355030838000337,3550308005095,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,"ARTHUR RIBEIRO DE SABOYA,DR-HOSP JABAQUARA","AV FRANCISCO DE PAULA Q RIBEIRO, 860",JABAQUARA,50115111,4330020.000000000000000,2081970,1,Municipal,33,HOSPITAL GERAL,7,HOSPITAL,207
430,333137.24,7393776.17,355030849000109,3550308005008,49,LIBERDADE,09,SE,Centro,Centro,BANDEIRANTES - HOSP,"R GALVAO BUENO, 257",LIBERDADE,33452000,1506000.000000000000000,2077507,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,62
431,345468.63,7390609.12,355030876000154,3550308005156,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,"BENEDICTO MONTE NEGRO,DR-HOSP","R ANTONIO LAZARO, 226",JD. IVA,67218684,3921080.000000000000000,2084139,1,Municipal,33,HOSPITAL GERAL,7,HOSPITAL,50
432,332451.17,7392703.43,355030807000074,3550308005010,7,BELA VISTA,09,SE,Centro,Centro,BENEFICENCIA PORTUGUESA-HOSP,"R MAEST CARDIM, 769",BELA VISTA,32535022,1323001.000000000000000,2080575,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,578
433,338195.46,7394511.11,355030808000049,3550308005016,8,BELEM,25,MOOCA,Leste,Leste 1,CANDIDO FONTOURA - HOSP INFANTIL,"R SIQUEIRA BUENO, 1757",BELENZINHO,66052026,3173010.000000000000000,2088517,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,104
434,340104.41,7396568.66,355030880000026,3550308005036,80,TATUAPE,25,MOOCA,Leste,Leste 1,"CARMINO CARICCHIO,DR-HOSP TATUAPE","AV CELSO GARCIA, 4815",TATUAPE,61917000,3063000.000000000000000,2080346,1,Municipal,33,HOSPITAL GERAL,7,HOSPITAL,374
435,322330.37,7377290.71,355030846000242,3550308005221,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,CASA DE SAUDE N SRA CAMINHO-HOSP,"ES DA RIVIERA, 4742",RIVIERA PAULISTA,55176100,4916000.000000000000000,2089637,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,96
436,332616.80,7393896.04,355030807000094,3550308005010,7,BELA VISTA,09,SE,Centro,Centro,CENTRO DE REFERENCIA DA SAUDE DA MULHER- HOSP PEROLA B.,"AV BRIG LUIS ANTONIO, 683",JARDIM PAULISTA,31055041,,2078287,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,151
437,329513.85,7393871.07,355030845000125,3550308005025,45,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,CLINICAS DAS(FAC DE MED USP) - HOSP,"AV DR ENEAS CARVALHO DE AGUIAR, 255",CERQUEIRA CESAR,2661000,5403900.000000000000000,2078015,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,1506
438,329735.74,7393833.78,355030845000171,3550308005025,45,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,INSTITUTO DO CORACAO- INCOR,"AV DR ENEAS CARVALHO DE AGUIAR, 44",CERQ CESAR,30695219,5403000.000000000000000,2071568,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,452
439,331479.73,7392361.89,355030890000211,3550308005022,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,EURYCLIDES DE JESUS ZERBINI - HOSP DE TRANSPLANTE,"AV BRIG LUIS ANTONIO, 2651",JARDIM PAULISTA,32849111,,2088576,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,168
440,321603.14,7383567.19,355030846000253,3550308005229,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,FERNANDO MAURO P DA ROCHA-HOSP CAMPO LIMPO,"R TEREZA M OLIVEIRA, 17x",V  MARACANA,55195800,5835005.000000000000000,2786680,1,Municipal,33,HOSPITAL GERAL,7,HOSPITAL,256
441,327647.66,7374742.96,355030830000298,3550308005283,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,GERAL DE GRAJAU - HOSP,"R FRANCISCO OCTAVIO PACCA, 180",PQ DAS NACOES,56619444,4822300.000000000000000,2077671,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,240
443,329011.02,7380129.40,355030816000106,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,GERAL DE PEDREIRA-HOSP,"R JOAO FRANCISCO DE MOURA, 251",V CAMPO GRANDE,56135900,4455170.000000000000000,2066092,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,239
444,348262.95,7389883.23,355030873000062,3550308005154,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,GERAL DE S MATHEUS DR MANOEL BIFULCO-HOSP,"R ANGELO DE CANDIA, 540",SAO MATEUS,61145148,3958000.000000000000000,2077493,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,265
445,324524.27,7406292.22,355030842000258,3550308005188,42,JARAGUA,02,PIRITUBA-JARAGUA,Norte,Norte 2,GERAL DE TAIPAS-HOSP KATIA DE SOUZA RODRIGUES,"AV ELISIO TEIXEIRA LEITE, 6999",PARADA TAIPAS,39730400,,2082225,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,203
446,358182.95,7401303.36,355030836000109,3550308005250,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,GERAL ITAIM PAULISTA-HOSP,"AV MAL TITO, 6035",ITAIM PAULISTA,69636300,8115100.000000000000000,2077620,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,303
447,337701.62,7392281.54,355030853000067,3550308005018,53,MOOCA,25,MOOCA,Leste,Leste 1,"IGNACIO PROENCA DE GOUVEA,DR-HOSP","R JUVENTUS, 562",MOOCA,61699923,3124020.000000000000000,2084473,1,Municipal,33,HOSPITAL GERAL,7,HOSPITAL,103
448,326480.80,7377186.25,355030823000136,3550308005219,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,INTERLAGOS-HOSP/ MATERN,"R LEONOR ALVIM, 211",CID DUTRA,56660222,4802190.000000000000000,2065665,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,92
449,335551.06,7390868.67,355030834000022,3550308005043,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,IPIRANGA-HOSP,"AV NAZARE, 28",IPIRANGA,2157799,4262000.000000000000000,2077523,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,235
450,323895.07,7402055.66,355030863000002,3550308005113,63,PIRITUBA,02,PIRITUBA-JARAGUA,Norte,Norte 2,"JOSE SOARES HUNGRIA,DR-HOSP PIRITUBA","AV MENOTTI LAUDISIO, 100",PIRITUBA,39747000,2945000.000000000000000,2077450,1,Municipal,33,HOSPITAL GERAL,7,HOSPITAL,103
451,337833.08,7396237.35,355030808000008,3550308005016,8,BELEM,25,MOOCA,Leste,Leste 1,LEONOR MENDES DE BARROS-MATER/ HOSP,"AV CELSO GARCIA, 2477",BRAS,66944987,,2077701,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,131
452,333433.94,7401927.07,355030870000111,3550308005065,70,SANTANA,05,SANTANA-TUCURUVI,Norte,Norte1,MANDAQUI-HOSP,"R VOLUNTARIOS DA PATRIA, 4301",SANTANA,69593611,2401000.000000000000000,2077574,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,462
453,319870.15,7391374.94,355030867000061,3550308005182,67,RIO PEQUENO,10,BUTANTA,Oeste,Oeste,"MARIO DEGNI,PROF(JD SARAH)-HOSP E MATER","AV LUCAS DE LEYDE, 257",V  ANTONIO,37684900,5376010.000000000000000,2075717,1,Municipal,33,HOSPITAL GERAL,7,HOSPITAL,81
454,337100.78,7389742.19,355030834000157,3550308005019,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,MONUMENTO-HOSP,"R LIMA E SILVA, 985",IPIRANGA,2732277,4215020.000000000000000,2077752,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,50
455,334509.05,7396673.75,355030856000016,3550308005015,56,PARI,25,MOOCA,Leste,Leste 1,N SRA DO PARI-HOSP E MATERN,"R HANNEMANN, 234",PARI,32286533,3031040.000000000000000,2091399,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,66
456,326017.80,7382864.65,355030871000030,3550308005173,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,REGIONAL SUL-HOSP,"R GAL ROBERTO A DE CARVALHO FILHO, 270",STO  AMARO,55226033,4744000.000000000000000,2091313,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,252
457,332288.48,7389355.13,355030890000123,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,S PAULO-HOSP UNIFESP,"R NAPOLEAO DE BARROS, 715",V CLEMENTINO,55721922,4024002.000000000000000,2077485,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,753
458,330367.83,7395791.29,355030826000093,3550308005013,26,CONSOLACAO,09,SE,Centro,Centro,SAMARITANO-HOSP,"R CONS BROTERO, 1486",HIGIENOPOLIS,,,2080818,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,13
459,350847.38,7394384.04,355030857000013,3550308005204,57,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,SANTA MARCELINA-HOSP,"R STA MARCELINA, 177",V CARMOSINA,61706000,8270070.000000000000000,2077477,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,612
461,331223.26,7389402.22,355030832000003,3550308005049,32,MOEMA,12,VILA MARIANA,Sul,Sul 1,SERVIDOR PUBLICO ESTADUAL-HOSP,"R PEDRO DE TOLEDO, 1800",V CLEMENTINO,50888000,4029000.000000000000000,2058502,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,60
462,332718.97,7392702.18,355030849000107,3550308005008,49,LIBERDADE,09,SE,Centro,Centro,SERVIDOR PUBLICO MUNICIPAL - HOSP,"R CASTRO ALVES, 60",ACLIMACAO,32082211,1532900.000000000000000,2752077,1,Municipal,33,HOSPITAL GERAL,7,HOSPITAL,83
463,326078.93,7383469.90,355030871000013,3550308005173,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,STA CASA DE SANTO AMARO-HOSP,"R ISABEL SCHMIDT, 59",STO  AMARO,,4743030.000000000000000,2075962,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,132
464,331658.77,7395460.64,355030826000077,3550308005012,26,CONSOLACAO,09,SE,Centro,Centro,STA CASA DE SAO PAULO-HOSP CENTRAL,"R DR CESARIO MOTA JUNIOR, 112",CONSOLACAO,32267000,1221020.000000000000000,2688689,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,1190
465,333396.24,7389424.74,355030890000117,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,STA CRUZ-HOSP,"R STA CRUZ, 398",V MARIANA,50802000,,2082624,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,4
466,352966.05,7400709.84,355030874000089,3550308005196,74,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,TIDE SETUBAL-HOSP,"R DR JOSE GUILHERME EIRAS, 123",S M PAULISTA,69568045,8010220.000000000000000,2080583,1,Municipal,33,HOSPITAL GERAL,7,HOSPITAL,172
467,322336.89,7392856.09,355030812000020,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,UNIVERSITARIO (MEC MPAS) - HOSP,"AV PROF LINEU PRESTES, 2565",BUTANTA,38127711,5508900.000000000000000,2076926,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,246
468,340460.60,7389977.63,355030893000019,3550308005042,93,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,V ALPINA-HOSPITAL,"AV FRANCISCO FALCONI, 1501",V ALPINA,63182100,3227000.000000000000000,2077426,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,202
