ID,COORD_E,COORD_N,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,ESTAB_SA,ENDERECO,BAIRRO,TELEFONE,CEP,CNES,SA_DEPADM,DEPADM,SA_TIPO,TIPO,SA_CLASSE,CLASSE,LEITOS
198,328769.74,7394316.48,355030845000168,3550308005025,45,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,FUNDACAO ONCOCENTRO DE SAO PAULO-CE,"OSCAR FREIRE,R,2396",PINHEIROS,30898755,5409012,2069601,2,Estadual,25,CLÍNICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
199,329280.71,7397089.12,355030806000003,3550308005029,6,BARRA FUNDA,8,LAPA,Oeste,Oeste,CLINICA DE NEFROLOGIA CMIN HOSP STA HELENA,"FRANCISCO MATARAZZO,AV, 989",AGUA BRANCA,38655858,5001000,2048302,4,Privado,25,CLÍNICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
200,332796.93,7384115.18,355030838000147,3550308005093,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,NEFROLAB LABOR DE ANALISE CLINICAS,"JORNALISTAS,DOS,R, 158",CID VARGAS,50113623,4318000,,4,Privado,25,CLÍNICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
201,332521.79,7391075.05,355030890000072,3550308005021,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CLINICA DE  RADIOTERAPIA DR OSWALDO PERES,"CUBATAO,R,1190",V MARIANA,50845188,4013004,,4,Privado,25,CLÍNICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
202,332510.98,7391171.73,355030890000072,3550308005021,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CLINICA NEFROLOGIA STA RITA-CLINEFRO,"CUBATAO,R,1043",V MARIANA,55755357,,2048078,4,Privado,25,CLÍNICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
203,332777.78,7393219.85,355030849000060,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,SINDICATO DOS MOTORISTAS,"PIRAPITINGUI,R,75",LIBERDADE,32075333,1508020,,4,Privado,25,CLÍNICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
204,331741.62,7394835.83,355030826000137,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,CLEMENTE FERREIRA DIV TISIOLOGIA-INSTITUTO,"CONSOLACAO,DA,R, 717",CONSOLACAO,2587644,1301000,2057220,2,Estadual,25,CLÍNICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
205,330367.83,7395791.29,355030826000093,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,SAMARIM ASSIST NEFROLOGICA,"BROTERO,CONS,1486",STA CECILIA,38215371,1232010,2077728,4,Privado,25,CLÍNICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
206,337801.43,7391235.83,355030893000107,3550308005042,93,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,SEDIT SERVICOS MEDICOS UNIDD DE DIALISE,"CHAMANTA,R,1351",PRQ DA MOOCA,61687822,,2065673,4,Privado,25,CLÍNICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
207,352175.54,7396777.39,355030837000015,3550308005201,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,CLINICA LESTE-CLINICA NEFROLOGICA,"AUGUSTO CARLOS BAUMANN,R,623",ITAQUERA,62053888,8210590,2073471,4,Privado,25,CLÍNICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
208,351733.25,7400529.11,355030887000070,3550308005193,87,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,S MIGUEL-CLINICA  DE NEFROLOGIA,"ESTANISLAU DE MIRANDA,R,18",JD ALTO PEDROSO,61372217,8011710,2048094,4,Privado,25,CLÍNICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
209,330096.79,7396656.69,355030806000012,3550308005029,6,BARRA FUNDA,8,LAPA,Oeste,Oeste,SECONCI-CE,"FRANCISCO MATARAZZO,AV,74",BARRA FUNDA,36645073,5001000,,4,Privado,25,CLÍNICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
210,330458.57,7389172.52,355030832000005,3550308005049,32,MOEMA,12,VILA MARIANA,Sul,Sul 1,VACINE,"JAUAPERI,AL,95",MOEMA,50518000,4523011,,4,Privado,25,CLÍNICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
211,331550.36,7392460.61,355030890000214,3550308005022,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CENTRO DE HEMATOLOGIA DE S PAULO-CE,"LUIZ ANTONIO,AV,BRIG,2533",JARDIM PAULISTA,33726611,1401000,2091410,4,Privado,25,CLÍNICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
212,333599.34,7394439.53,355030878000013,3550308005001,78,SE,9,SE,Centro,Centro,SIND TRAB IND MET MEC DE MAT SP-CLIN ESPEC,"CARMO,R,DO,171",CENTRO,31154066,,,4,Privado,25,CLÍNICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
213,336108.63,7390957.01,355030834000010,3550308005084,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,SANATORINHOS-CLINICA ESPECIALIZADA (CE),"PATRIOTAS,DOS,R,598",IPIRANGA,61631387,4307030,2688670,4,Privado,25,CLÍNICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
214,319105.70,7382288.76,355030819000028,3550308005231,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,CLINISUL - SERV MED ZONA SUL,"ITAPECERICA,ESTR,4795",CAPAO REDONDO,55114772,5858001,3185613,4,Privado,25,CLÍNICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
215,330901.71,7379231.89,355030858000077,3550308005216,58,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,UMBERTO NASTARI-COE PEDREIRA,"PEDRO FERNANDES ARAGAO,R,305",JD. SELMA,56123024,4431160,2786621,1,Municipal,27,CLÍNICA ODONTOLÓGICA DE ESPECIALIDADES,1,AMBULATORIOS ESPECIALIZADOS,0
216,332407.26,7393863.08,355030807000093,3550308005010,7,BELA VISTA,9,SE,Centro,Centro,"ALFREDO VIEGAS,PROF-COE","HUMAITA,R,520",BELA VISTA,32414403,1321010,2072270,1,Municipal,27,CLÍNICA ODONTOLÓGICA DE ESPECIALIDADES,1,AMBULATORIOS ESPECIALIZADOS,0
217,323484.52,7368342.17,355030855000149,3550308005299,55,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,PARELHEIROS-COE YVETTE VIEGAS,"JOSE ROSCHEL RODRIGUES,R,113",RECANTO CAMPO BELO,5922-1531,4880130,5012600,1,Municipal,27,CLÍNICA ODONTOLÓGICA DE ESPECIALIDADES,1,AMBULATORIOS ESPECIALIZADOS,0
218,329516.14,7393823.70,355030845000125,3550308005025,45,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,FUNDAÇÃO PRÓ SANGUE - HEMOCENTRO DE SÃO PAULO,"ENÉAS DE CARVALHO AGUIAR,155, 1° A",CERQUEIRA CESAR,30615444,5403000,2088789,2,Estadual,29,HEMOCENTRO,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
219,332392.16,7389294.96,355030890000148,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,INSTITUTO DE ONCOLOGIA PEDIATRICA GRAACC -HOSP,"BOTUCATU,R,743",VILA CLEMENTINO,50808400,4023062,2089696,4,Privado,30,HOSPITAL,7,HOSPITAL,13
220,328782.95,7394304.23,355030845000153,3550308005025,45,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,INST DE TRATAMENTO DO CANCER ITACI -HOSP,"GALENO DE ALMEIDA,R,148",JARDIM AMERICA,30698518,5410030,2688646,4,Privado,30,HOSPITAL,7,HOSPITAL,19
221,338241.08,7403975.86,355030839000004,3550308005070,39,JACANA,6,JACANA-TREMEMBE,Norte,Norte 1,DOM PEDRO II -HOSP,"GUAPIRA,AV,2674",JACANA,62414411,2265002,2688581,4,Privado,30,HOSPITAL,7,HOSPITAL,3
222,331619.14,7392135.01,355030890000199,3550308005022,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CENTRO OFTALMOLOGICO TADEU CVINTAL S/C LTDA,"MARIO AMARAL,R,182",PARAISO,30514747,4002020,2091577,4,Privado,30,HOSPITAL,7,HOSPITAL,30
223,333069.66,7392969.89,355030849000031,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,"SUELI ABUJAMRA,DRA-CLINICA ESPEC","TAMANDARE,R,693",ACLIMACAO,32092944,1525001,2688638,4,Privado,30,HOSPITAL,7,HOSPITAL,16
224,327698.19,7396126.18,355030860000062,3550308005055,60,PERDIZES,8,LAPA,Oeste,Oeste,AUXILIAR DE COTOXO-HOSP(PERTENCE AO HC),"COTOXO,R,1142",V POMPEIA,30696241,5021010,2078163,2,Estadual,30,HOSPITAL,7,HOSPITAL,130
225,329541.88,7394041.74,355030845000171,3550308005025,45,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,PSIQUIATRIA-INSTITUTO (HOSP CLINICAS),"ARNALDO,DR,AV,455",CERQUEIRA CESAR,,,2812703,2,Estadual,30,HOSPITAL,7,HOSPITAL,69
226,332067.60,7389444.30,355030890000149,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,FUNDACAO OSVALDO RAMOS(IPEPENHI)- HOSP,"BORGES LAGOA,R,960",VILA CLEMENTINO,50878000,,2089785,4,Privado,30,HOSPITAL,7,HOSPITAL,75
227,333074.28,7389428.26,355030890000119,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CENTRO REFERENCIA DST/AIDS,"SANTA CRUZ,R,81",V MARIANA,50838780,,2077957,2,Estadual,30,HOSPITAL,7,HOSPITAL,46
228,334752.84,7387673.86,355030827000029,3550308005044,27,CURSINO,13,IPIRANGA,Sul,Sul 1,BOSQUE DA SAUDE-HOSP,"BOSQUE DA SAUDE,AV,1926",JD. SAUDE,55917500,4142082,3309959,4,Privado,30,HOSPITAL,7,HOSPITAL,0
229,337874.07,7384450.10,355030868000098,3550308005090,68,SACOMA,13,IPIRANGA,Sul,Sul 1,CLINICA  CHARCOT,"CARLOS LIVIERO,AV,102",V LIVIERO,63319833,4086100,2091623,4,Privado,30,HOSPITAL,7,HOSPITAL,192
230,337186.40,7388279.45,355030868000247,3550308005086,68,SACOMA,13,IPIRANGA,Sul,Sul 1,HELIOPOLIS-HOSP (UNIDD GESTAO ASSISTENCIAL),"CONEGO XAVIER,R,276",SACOMA,2747600,4231030,2066572,2,Estadual,30,HOSPITAL,7,HOSPITAL,373
231,349301.57,7387645.62,355030873000115,3550308005206,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,MASTER CLIN - HOSP,"GALVAO GUIMARAES,DR,R,72",SAO MATEUS,61151444,3970040,3027813,4,Privado,30,HOSPITAL,7,HOSPITAL,0
232,331399.86,7390727.34,355030832000012,3550308005049,32,MOEMA,12,VILA MARIANA,Sul,Sul 1,FUNDACAO ADIB JATENE-HOSP UNIV PESQ/ AMB HOSP,"DANTE PAZZANESE,DR,AV,500",V MARIANA,55491538,4012180,2088495,2,Estadual,30,HOSPITAL,7,HOSPITAL,197
233,331599.57,7392903.75,355030807000056,3550308005011,7,BELA VISTA,9,SE,Centro,Centro,PRO-MATRE PAULISTA-HOSP,"JOAQUIM EUGENIO DE LIMA,AL,383",JD PAULISTA,32692233,1403001,3037274,4,Privado,30,HOSPITAL,7,HOSPITAL,0
234,331514.01,7393409.25,355030807000060,3550308005011,7,BELA VISTA,9,SE,Centro,Centro,IGESP INST GASTROENTEROLOGIA SP-HOSP,"SILVIA,R,276",BELA VISTA,32536611,,2084333,4,Privado,30,HOSPITAL,7,HOSPITAL,0
235,332771.94,7390428.34,355030890000014,3550308005021,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CENTRO DE ATENCAO INTEGRADA SAUDE MENTAL- CAISM,"MARAGLIANO,MJ,R,241",V MARIANA,50877000,4017030,2688514,2,Estadual,30,HOSPITAL,7,HOSPITAL,217
236,331661.81,7395498.77,355030826000077,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,ARNALDO V DE CARVALHO-INSTITUTO CANCER,"CESARIO MOTA JR,DR,R,112",V BUARQUE,2227088,1221020,2080125,4,Privado,30,HOSPITAL,7,HOSPITAL,89
237,336655.75,7395007.56,355030853000057,3550308005017,53,MOOCA,25,MOOCA,Leste,Leste 1,INST BRAS CONTROLE DE CANCER(IBCC)-HOSP/AMB H,"ALCANTARA MACHADO,AV,2576",MOOCA,,,2077590,4,Privado,30,HOSPITAL,7,HOSPITAL,78
238,335010.29,7403190.04,355030882000074,3550308005131,82,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 1,JOAO EVANGELISTA-HOSP,"NOVA CANTAREIRA,AV,3050",TUCURUVI,62033222,2340000,2078570,4,Privado,30,HOSPITAL,7,HOSPITAL,36
239,343610.97,7393605.47,355030820000082,3550308005078,20,CARRAO,26,ARICANDUVA,Leste,Leste 1,CASA DA CRIANÇA BETINHO LAR ESPIRITA P/ EXCEPCIONAIS,"VACANGA,R,300",VIL CARRAO,67817366,3433020,2076985,4,Privado,30,HOSPITAL,7,HOSPITAL,89
240,340536.36,7397835.02,355030889000081,3550308005035,89,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 1,JOSE STOROPOLLI - HOSP,"FRANCISCO FANGANIELLO,R,127",PARQUE NOVO MUNDO,69670103,2181160,3212130,1,Municipal,30,HOSPITAL,7,HOSPITAL,226
241,338444.63,7404642.15,355030839000018,3550308005070,39,JACANA,6,JACANA-TREMEMBE,Norte,Norte 1,S LUIZ GONZAGA-HOSP UNIV PESQ,"MICHEL OUCHANA,AV,94",JACANA,69825200,2276140,2076896,4,Privado,30,HOSPITAL,7,HOSPITAL,162
242,339571.96,7408017.14,355030839000116,3550308005136,39,JACANA,6,JACANA-TREMEMBE,Norte,Norte 1,CASA DE DAVID - HOSP,"FERNAO DIAS,ROD,KM2",VILA AIROSA,64551133,2284000,2688522,4,Privado,30,HOSPITAL,7,HOSPITAL,266
243,356724.17,7396166.88,355030896000012,3550308005260,96,LAJEADO,28,GUAIANASES,Leste,Leste 2,COMUNITARIO V IOLANDA(PS)-HOSP/ AMB HOSP,"JOSE TEIXEIRA,CABO,R,189",V YOLANDA,65575000,8451010,2091801,4,Privado,30,HOSPITAL,7,HOSPITAL,37
244,320035.29,7401528.39,355030895000067,3550308005111,95,SAO DOMINGOS,2,PIRITUBA,Norte,Norte 2,CASA DE SAUDE N SRA DE FATIMA-HOSP,"PAULO ZING, JORNALISTA,AV,393",PIRITUBA,39044500,5157030,2077612,4,Privado,32,HOSPITAL ESPECIALIZADO,7,HOSPITAL,140
245,325417.95,7389739.80,355030854000063,3550308005104,54,MORUMBI,10,BUTANTA,Oeste,Oeste,DARCY VARGAS-HOSP INFANTIL / AMB HOSP,"SERAFICO A CARVALHO,R,34",JD GUEDALA,37222087,,2071371,2,Estadual,32,HOSPITAL ESPECIALIZADO,7,HOSPITAL,89
246,329864.05,7393898.30,355030845000171,3550308005025,45,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,EMILIO RIBAS(INST DE INFECTOLOGIA)-HOSP/AMB H,"ARNALDO,DR,AV,165",CERQUEIRA CESAR,30628966,,2028840,2,Estadual,32,HOSPITAL ESPECIALIZADO,7,HOSPITAL,342
247,323739.61,7401525.15,355030863000003,3550308005114,63,PIRITUBA,2,PIRITUBA,Norte,Norte 2,PSIQUIATRICO PINEL-HOSP/ AMB HOSP,"RAIMUNDO PEREIRA DE MAGALHAES,AV,5214",PIRITUBA,39748917,2938000,2077418,2,Estadual,32,HOSPITAL ESPECIALIZADO,7,HOSPITAL,150
248,329123.66,7402269.72,355030850000075,3550308005061,50,LIMAO,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,"MARIO DE MORAES ALTENFELDER SILVA,DR,ESC-HOSP MAT","EMILIO CARLOS,DEP,AV,3100",V N CACHOEIRINHA,38594122,2720200,2079186,1,Municipal,32,HOSPITAL ESPECIALIZADO,7,HOSPITAL,197
249,331513.64,7389403.25,355030832000003,3550308005049,32,MOEMA,12,VILA MARIANA,Sul,Sul 1,ASSOC DE ASSIS A CRIANÃA DEFEITUOSA - AACD,"ASCENDINO REIS,PROF,AV,724",VILA  CLEMENTINO,55760883,,2077655,4,Privado,32,HOSPITAL ESPECIALIZADO,7,HOSPITAL,34
250,332247.21,7389118.31,355030877000179,3550308005047,77,SAUDE,12,VILA MARIANA,Sul,Sul 1,AMPARO MATERNAL-HOSP/ AMB HOSP,"LOEFGREEN,R,1901",V CLEMENTINO,55748277,4040030,2077388,4,Privado,32,HOSPITAL ESPECIALIZADO,7,HOSPITAL,186
251,332329.08,7389543.66,355030890000123,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,ASSOC CRUZ VERDE-HOSP,"DIOGO DE FARIA,R,695",VILA  CLEMENTINO,55797335,,2089572,4,Privado,32,HOSPITAL ESPECIALIZADO,7,HOSPITAL,200
252,333982.62,7384609.08,355030838000198,3550308005093,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,AGUA FUNDA (DAVI CAPRISTANO DA COSTA FILHO)-HOSP,"MIGUEL ESTEFANO,AV,3030",SAUDE,50777800,,2070766,2,Estadual,32,HOSPITAL ESPECIALIZADO,7,HOSPITAL,153
253,331885.74,7393462.70,355030807000012,3550308005010,7,BELA VISTA,9,SE,Centro,Centro,MENINO JESUS-HOSP INFANTIL,"INGLESES,DOS,R,258",BELA VISTA,32535200,1329000,2078325,1,Municipal,32,HOSPITAL ESPECIALIZADO,7,HOSPITAL,81
254,337617.63,7393217.23,355030853000033,3550308005017,53,MOOCA,25,MOOCA,Leste,Leste 1,INST CEMA DE OFTALMOLOGIA E OTORRINOLARINGOLOGIA,"PASCOAL MOREIRA,R,486",MOOCA,66024000,3117000,2091550,4,Privado,32,HOSPITAL ESPECIALIZADO,7,HOSPITAL,26
255,325448.11,7374766.40,355030823000092,3550308005287,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,WLADIMIR ARRUDA-HOSP FASA,"ENEAS DE SIQUEIRA NETO,PROF,R,340",JD  IMBUIAS,55458973,4829300,2091666,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,20
256,327703.12,7374649.58,355030830000298,3550308005283,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,GERAL DE GRAJAU - HOSP,"FRANCISCO OCTAVIO PACCA,R,180",PQ DAS NACOES,56619444,4822300,2077671,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,252
257,322511.16,7377002.06,355030846000242,3550308005221,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,CASA DE SAUDE N SRA CAMINHO/SGDO CORACAO-HOSP,"ESTRADA DA RIVIERA,4742",RIVIERA PAULISTA,55176100,4916000,2089637,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,120
258,321524.45,7383551.94,355030846000263,3550308005229,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,FERNANDO MAURO P DA ROCHA-HOSP CAMPO LIMPO,"TEREZA M. OLIVEIRA, R,17/ ITAPECERICA, ESTR,1661",V  MARACANA,55195800,5835005,2786680,1,Municipal,33,HOSPITAL GERAL,7,HOSPITAL,254
259,326495.68,7377144.89,355030823000136,3550308005219,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,INTERLAGOS-HOSP/ MATERN,"LEONOR ALVIM,R,211",CID DUTRA,56660222,4802190,2065665,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,145
260,328912.92,7380074.53,355030816000106,3550308005170,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,GERAL DE PEDREIRA-HOSP/ AMB HOSP,"JOAO FRANCISCO DE MOURA,R,251",V CAMPO GRANDE,56135900,4455170,2066092,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,206
261,326006.07,7382830.18,355030871000061,3550308005173,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,REGIONAL SUL-HOSP/ AMB HOSP,"ROBERTO ALVES DE CARVALHO F,GAL,AV,270",STO  AMARO,55226033,4744000,2091313,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,249
262,326066.82,7383441.52,355030871000031,3550308005173,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,STA CASA DE SANTO AMARO-HOSP,"ISABEL SCHMIDT,59",STO  AMARO,,4743030,2075962,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,135
263,324941.02,7389044.62,355030854000067,3550308005104,54,MORUMBI,10,BUTANTA,Oeste,Oeste,ALBERT EINSTEIN-HOSP,"ALBERT EISTEIN,AV,627/701",MORUMBI,37471233,5652900,2058391,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,28
264,320001.74,7391242.77,355030867000205,3550308005182,67,RIO PEQUENO,10,BUTANTA,Oeste,Oeste,"MARIO DEGNI,PROF(JD SARAH)-HOSP E MATER","LUCAS DE LEYDE,AV,257",V  ANTONIO,37684900,5376010,2075717,1,Municipal,33,HOSPITAL GERAL,7,HOSPITAL,81
265,322337.69,7392958.33,355030812000020,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,UNIVERSITARIO(MEC MPAS)-HOSP,"LINEU PRESTES,PROF,AV,2565",BUTANTA,38127711,5508900,2076926,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,246
266,324790.90,7392499.03,355030812000025,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,VITAL BRASIL-HOSP,"VITAL BRASIL,AV,1500",BUTANTA,37267222,5503900,2091356,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,11
267,329766.66,7393791.72,355030845000171,3550308005025,45,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,"CORACAO,INSTITUTO,DO- HOSP INCOR","ENEAS CARVALHO DE AGUIAR,DR,AV,44",CERQ CESAR,30695219,5403000,2071568,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,451
268,329544.33,7394041.77,355030845000171,3550308005025,45,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,CLINICAS DAS(FAC DE MED USP)-HOSP INSTITUTO CENTRAL,"ARNALDO,  AV,DR, 455",CERQUEIRA CESAR,30813269,1246903,2078015,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,1426
269,326344.99,7397438.06,355030848000002,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,ASSOCIACAO BENEF SOROCABANA-HOSP/ AMB HOSP,"FAUSTOLO,R,1633",LAPA,38730522,5040001,2076934,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,166
270,323895.54,7402041.71,355030863000002,3550308005113,63,PIRITUBA,2,PIRITUBA,Norte,Norte 2,"JOSE SOARES HUNGRIA,DR-HOSP PIRITUBA","MENOTTI LAUDIZIO,AV,100",PIRITUBA,39747000,2945000,2077450,1,Municipal,33,HOSPITAL GERAL,7,HOSPITAL,112
271,326874.39,7401993.40,355030829000031,3550308005118,29,FREGUESIA DO O,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,V PENTEADO DR JOSE PANGELLA-HOSP,"PETRONIO PORTELA,MIN,AV,1642",ITABERABA,39769911,2959000,2091755,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,198
272,329125.78,7402148.91,355030850000075,3550308005061,50,LIMAO,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,"ALVARO DE SOUZA,DR(CACHOIRINHA)-HOSP","EMILIO CARLOS,DEP,AV,3000",CJ HAB V N CACHOEIRINHA,38595226,2720200,2688573,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,251
273,324580.79,7406077.14,355030842000064,3550308005188,42,JARAGUA,2,PIRITUBA,Norte,Norte 2,GERAL DE TAIPAS-HOSP KATIA DE SOUZA RODRIGUES,"ELISIO TEIXEIRA LEITE,AV,7000",PARADA TAIPAS,39730400,,2082225,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,205
274,332597.42,7383781.18,355030838000025,3550308005095,38,JABAQUARA,15,JABAQUARA,Sul,Sul 1,"ARTHUR RIBEIRO DE SABOYA,DR-HOSP JABAQUARA","FRANCISCO DE PAULA Q RIBEIRO,AV,860",JABAQUARA,50115111,4330020,2081970,1,Municipal,33,HOSPITAL GERAL,7,HOSPITAL,212
275,331057.03,7389390.00,355030832000003,3550308005049,32,MOEMA,12,VILA MARIANA,Sul,Sul 1,SERVIDOR PUBLICO ESTADUAL-HOSP,"PEDRO DE TOLEDO,R,1800",V CLEMENTINO,50888000,4029000,2058502,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,31
276,332266.31,7389365.84,355030890000123,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,S PAULO-HOSP(ESC PAUL MEDICINA)UNI PESQ/AMB H,"NAPOLEAO DE BARROS,R,715",V CLEMENTINO,55721922,4024002,2077485,3,Federal,33,HOSPITAL GERAL,7,HOSPITAL,784
277,333396.24,7389424.74,355030890000117,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,STA CRUZ-HOSP/ SERV DIAG TERAPIA,"SANTA CRUZ,R,398",V MARIANA,50802000,,2082624,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,8
278,335734.21,7389558.54,355030834000034,3550308005043,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,ANTONIO DE ALVARENGA-HOSP/ MAT,"NAZARE,AV,1361",IPIRANGA,2741755,4263200,2077469,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,39
279,337062.67,7389736.78,355030834000157,3550308005019,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,MONUMENTO-HOSP/ PS ESPEC,"LIMA E SILVA,R,1020",IPIRANGA,2732277,4215020,2077752,4,Privado,33,HOSPITAL GERAL,7,HOSPITAL,43
280,340568.45,7389877.58,355030893000160,3550308005082,93,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,V ALPINA-HOSPITAL,"FRANCISCO FALCONI,R,1501",V ALPINA,63182100,3227000,2077426,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,196
281,347627.66,7388039.88,355030876000171,3550308005209,76,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,AEPS DO SAPOPEMBA-HOSP GERAL,"MANUEL FRANCA DOS SANTOS.AV,174",SAO MATEUS,61118669,3975130,2091585,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,146
282,348222.83,7389854.13,355030873000062,3550308005154,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,S MATHEUS DR MANOEL BIFULCO-HOSP,"ANGELO DE CANDIA,R,540",SAO MATEUS,61145148,3958000,2077493,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,205
283,331436.78,7392349.77,355030890000211,3550308005022,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,BRIGADEIRO(INAMPS)-HOSP/ AMB HOSP,"LUIS ANTONIO,BRIG,AV,2651",JARDIM PAULISTA,32849111,,2088576,2,Estadual,33,HOSPITAL GERAL,7,HOSPITAL,152
