ID,COORD_E,COORD_N,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,ESTAB_SA,ENDERECO,BAIRRO,TELEFONE,CEP,CNES,SA_DEPADM,DEPADM,SA_TIPO,TIPO,SA_CLASSE,CLASSE,LEITOS
325,355430.15,7395523.05,355030831000104,3550308005265,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,GUAIANASES - CTA DST/AIDS,"CENTRALINA,R,168",GUAIANASES,25545312,08410000,7047568.000000,1,Municipal,19,CENTRO DE TESTAGEM E ACONSELHAMENTO DST/AIDS,8,UNIDADES DST/AIDS,0
326,332899.11,7394825.39,355030878000005,3550308005001,78,SE,9,SE,Centro,Centro,HENFIL-CTA  DST/AIDS,"LIBERO BADARO,R,144",CENTRO,32412224,01008000,2752042.000000,1,Municipal,19,CENTRO DE TESTAGEM E ACONSELHAMENTO DST/AIDS,8,UNIDADES DST/AIDS,0
327,323554.81,7401593.04,355030863000002,3550308005113,63,PIRITUBA,2,PIRITUBA,Norte,Norte 2,PIRITUBA-CTA DST/AIDS,"FELIPE PINEL,AV,DR,12",PIRITUBA,39748569,02939000,2752050.000000,1,Municipal,19,CENTRO DE TESTAGEM E ACONSELHAMENTO DST/AIDS,8,UNIDADES DST/AIDS,0
328,320361.91,7384500.83,355030817000192,3550308005235,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,PQ IPE- CTA DST/AIDS,"FRANCISCO ANTUNES MEIRA,R,255",PQ IPE,58428962,05742060,2815230.000000,1,Municipal,19,CENTRO DE TESTAGEM E ACONSELHAMENTO DST/AIDS,8,UNIDADES DST/AIDS,0
329,353197.30,7400830.21,355030874000094,3550308005196,74,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,S MIGUEL- CTA DST/AIDS,"MANUEL OSORIO,ENG,AV,1517",SAO MIGUEL PAULISTA,62976052,08010160,2752069.000000,1,Municipal,19,CENTRO DE TESTAGEM E ACONSELHAMENTO DST/AIDS,8,UNIDADES DST/AIDS,0
330,326228.33,7383237.21,355030871000029,3550308005173,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO-CTA DST/AIDS,"GABRIEL NETUZE PERES,PROM,R,159",SANTO AMARO,56869960,04743020,2027259.000000,1,Municipal,19,CENTRO DE TESTAGEM E ACONSELHAMENTO DST/AIDS,8,UNIDADES DST/AIDS,0
331,347981.00,7390309.88,355030873000102,3550308005154,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,SAO MATEUS - CTA DST/AIDS,"MATEO BEI,R,838",SAO MATEUS,69190697,03949000,3219798.000000,1,Municipal,19,CENTRO DE TESTAGEM E ACONSELHAMENTO DST/AIDS,8,UNIDADES DST/AIDS,0
332,357328.54,7400276.83,355030836000103,3550308005249,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,SERGIO AROUCA-CTA DST/AIDS,"VALENTE DE NOVAIS,R,9",ITAIM PAULISTA,65613052,08120420,3024652.000000,1,Municipal,19,CENTRO DE TESTAGEM E ACONSELHAMENTO DST/AIDS,8,UNIDADES DST/AIDS,0
333,332060.24,7385924.09,355030877000121,3550308005094,77,SAUDE,12,VILA MARIANA,Sul,Sul 1,ALEXANDRE KALIL - CER II/AE,"CECI,AV,2235",PLANALTO PAULISTA,22751999,04065004,2751844.000000,1,Municipal,20,CENTRO ESPECIALIZADO EM REABILITACAO,1,AMBULATORIOS ESPECIALIZADOS,0
334,335280.11,7402132.30,355030882000068,3550308005066,82,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 1,"ARMANDO DE AGUIAR PUPO,DR - CER","NOVA CANTAREIRA,AV,1476",TUCURUVI,29526700,02331002,2751984.000000,1,Municipal,20,CENTRO ESPECIALIZADO EM REABILITACAO,1,AMBULATORIOS ESPECIALIZADOS,0
335,356145.58,7399056.43,355030884000192,3550308005248,84,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,CER II JARDIM CAMPOS,"CRESCENTE, R., 97",,,,7389760,1,Municipal,20,CENTRO ESPECIALIZADO EM REABILITACAO,1,AMBULATORIOS ESPECIALIZADOS,0
336,356358.13,7399063.72,355030884000075,3550308005248,84,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,CER II JARDIM CAMPOS,"SETE ESTRELAS, R., 486",JD CAMPOS,,08152040,7389760,1,Municipal,20,CENTRO ESPECIALIZADO EM REABILITACAO,1,AMBULATORIOS ESPECIALIZADOS,0
337,341753.22,7397288.26,355030859000117,3550308005071,59,PENHA,21,PENHA,Leste,Leste 1,CER II PENHA,"NOSSA SENHORA DA PENHA, PCA, 56",PENHA,,03632010,7641974,1,Municipal,20,CENTRO ESPECIALIZADO EM REABILITACAO,1,AMBULATORIOS ESPECIALIZADOS,0
338,339142.36,7395122.36,355030880000099,3550308005038,80,TATUAPE,25,MOOCA,Leste,Leste 1,CER II TATUAPE - DR. SALOMAO CROCHIK,"PRA´?¢A MANOEL BORGES DE SOUZA NUNESXR.BOM SUCESSO,650",TATUAPE,,03304065,2027607.000000,1,Municipal,20,CENTRO ESPECIALIZADO EM REABILITACAO,1,AMBULATORIOS ESPECIALIZADOS,0
339,347464.01,7389403.35,355030873000125,3550308005207,73,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,CER II TIETE,"ENGENHO NOVO, AV., 82",JARDIM TIETE,20171431,03943020,7393822,1,Municipal,20,CENTRO ESPECIALIZADO EM REABILITACAO,1,AMBULATORIOS ESPECIALIZADOS,0
340,338494.30,7391118.24,355030893000064,3550308005042,93,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,CER II VILA PRUDENTE,"PCA CENTENARIO DE VILA PRUDENTE, 108",VILA PRUDENTE,,03132050,7641982,1,Municipal,20,CENTRO ESPECIALIZADO EM REABILITACAO,1,AMBULATORIOS ESPECIALIZADOS,0
341,347691.11,7387866.12,355030876000172,3550308005209,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,CER III SAPOPEMBA,"JOAO LOPES DE LIMA, R., 1151",JD SAPOPEMBA,,03976020,7641990,1,Municipal,20,CENTRO ESPECIALIZADO EM REABILITACAO,1,AMBULATORIOS ESPECIALIZADOS,0
342,335844.32,7390496.63,355030834000009,3550308005019,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,CER IV FLAVIO GIANNOTTI,"XAVIER DE ALMEIDA, R., 210",IPIRANGA,,04211000,7642008,1,Municipal,20,CENTRO ESPECIALIZADO EM REABILITACAO,1,AMBULATORIOS ESPECIALIZADOS,0
343,352879.71,7400753.93,355030874000093,3550308005196,74,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,CER-IV TITO LOPES,"PROFESSOR ANTONIO GAMA DE CERQUEIRA, R., 347",SAO MIGUEL,,08010130,7642016,1,Municipal,20,CENTRO ESPECIALIZADO EM REABILITACAO,1,AMBULATORIOS ESPECIALIZADOS,0
344,330757.65,7378473.30,355030858000064,3550308005216,58,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,CESAR ANTUNES DA ROCHA-CER,"CORREGO AZUL,R,433",PEDREIRA,56115044,04463010,2751925.000000,1,Municipal,20,CENTRO ESPECIALIZADO EM REABILITACAO,1,AMBULATORIOS ESPECIALIZADOS,0
345,358533.77,7400023.72,355030836000001,3550308005251,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,JD CAMARGO NOVO-CER II,"BOIGUACU,R,51",JD. CAMARGO NOVO,29632610,08120270,7403496.000000,1,Municipal,20,CENTRO ESPECIALIZADO EM REABILITACAO,1,AMBULATORIOS ESPECIALIZADOS,0
346,319363.09,7382775.88,355030819000080,3550308005230,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,JD MARCELO -  CER III,"GASTAO RAUL DE FOURTON BOUSQUET,R,377",JD. MARCELO,58252279,05797000,2787571.000000,1,Municipal,20,CENTRO ESPECIALIZADO EM REABILITACAO,1,AMBULATORIOS ESPECIALIZADOS,0
347,355791.87,7394001.48,355030831000169,3550308005264,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,JD S CARLOS - CER,"MACABU,R,35",JD. SAO CARLOS,25577021,08411470,4050312.000000,1,Municipal,20,CENTRO ESPECIALIZADO EM REABILITACAO,1,AMBULATORIOS ESPECIALIZADOS,0
348,320359.88,7378713.48,355030843000411,3550308005227,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,M' BOI MIRIM - CER IV,"ALEXANDRINA M DE LIMA,AV,S/N",JARDIM -NGELA,,04920000,6657141.000000,1,Municipal,20,CENTRO ESPECIALIZADO EM REABILITACAO,1,AMBULATORIOS ESPECIALIZADOS,0
349,328177.07,7385798.44,355030815000046,3550308005101,15,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO - CER III,"VICENTE RAO,R,429",JD PETROPOLIS,,04636000,6516998.000000,1,Municipal,20,CENTRO ESPECIALIZADO EM REABILITACAO,1,AMBULATORIOS ESPECIALIZADOS,0
350,326948.38,7401193.51,355030829000013,3550308005117,29,FREGUESIA DO O,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,CENTRO REF  DST/AIDS FREG DO O-N SRA. DO O,"ITABERABA,AV,1377",FREGUESIA DO O,39759473,02734000,2752026.000000,1,Municipal,21,CENTRO REFERENCIA  DST/AIDS,8,UNIDADES DST/AIDS,0
351,341715.01,7397318.86,355030859000135,3550308005071,59,PENHA,21,PENHA,Leste,Leste 1,PENHA-CENTRO DE REFERENCIA E DST/AIDS,"NOSSA SENHORA DA PENHA,PCA, 55",PENHA DE FRANCA,2966926,03662060,2027313.000000,1,Municipal,21,CENTRO REFERENCIA  DST/AIDS,8,UNIDADES DST/AIDS,0
352,326521.31,7382761.34,355030871000060,3550308005173,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO-CR DST/AIDS,"CARLOS GOMES,R,695",STO  AMARO,56861613,04744001,2786656.000000,1,Municipal,21,CENTRO REFERENCIA  DST/AIDS,8,UNIDADES DST/AIDS,0
353,333797.74,7394537.14,355030878000003,3550308005001,78,SE,9,SE,Centro,Centro,ANDRE GRABOIS-CRST,"FREDERICO ALVARENGA,R,259,5A",PQ. D. PEDRO II,32410418,01020030,2786664.000000,1,Municipal,22,CENTRO REFERENCIA DE SAUDE DO TRABALHADOR,1,AMBULATORIOS ESPECIALIZADOS,0
354,332576.71,7394990.83,355030866000003,3550308005003,66,REPUBLICA,9,SE,Centro,Centro,CENTRO REFERENCIA SAUDE TRABALHADOR-CEREST,"CRISPINIANO,CONS,20",CENTRO,32599075,01037000,3389790,2,Estadual,22,CENTRO REFERENCIA DE SAUDE DO TRABALHADOR,1,AMBULATORIOS ESPECIALIZADOS,0
355,326933.51,7401042.49,355030829000002,3550308005117,29,FREGUESIA DO O,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,FREGUESIA DO O-CRST,"ITABERABA,AV,1210",FREGUESIA DO O,39763474,02734000,2786672.000000,1,Municipal,22,CENTRO REFERENCIA DE SAUDE DO TRABALHADOR,1,AMBULATORIOS ESPECIALIZADOS,0
356,327922.72,7396510.92,355030860000092,3550308005055,60,PERDIZES,8,LAPA,Oeste,Oeste,LAPA-CRST,"COTOXO,R,664",V  POMPEIA,38652213,05021000,2046377.000000,1,Municipal,22,CENTRO REFERENCIA DE SAUDE DO TRABALHADOR,1,AMBULATORIOS ESPECIALIZADOS,0
357,352867.13,7400735.09,355030874000093,3550308005196,74,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,LESTE - CRST,"ANTONIO GAMA DE CERQUEIRA,PROF,R,347",VILA AMERICANA,29569099,08010130,6357091.000000,1,Municipal,22,CENTRO REFERENCIA DE SAUDE DO TRABALHADOR,1,AMBULATORIOS ESPECIALIZADOS,0
358,336801.73,7394433.17,355030853000057,3550308005017,53,MOOCA,25,MOOCA,Leste,Leste 1,MOOCA-CRST,"CIRO PONTES,PCA,S/N",MOOCA,26047207,03166030,2086794.000000,1,Municipal,22,CENTRO REFERENCIA DE SAUDE DO TRABALHADOR,1,AMBULATORIOS ESPECIALIZADOS,0
359,326341.40,7383688.79,355030871000098,3550308005173,71,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,SANTO AMARO-CRST,"ADOLFO PINHEIRO,AV,581",SANTO AMARO,55235382,04733100,2752034.000000,1,Municipal,22,CENTRO REFERENCIA DE SAUDE DO TRABALHADOR,1,AMBULATORIOS ESPECIALIZADOS,0
360,334069.74,7393916.25,355030814000043,3550308005006,14,CAMBUCI,9,SE,Centro,Centro,CENTRO DE DERMATOLOGIA SANITARIA,"LEOPOLDO MIGUEZ,R,327",VARZEA DO GLICERIO,32588174,01518020,2069024,2,Estadual,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
361,331550.36,7392460.61,355030890000214,3550308005022,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CENTRO DE HEMATOLOGIA DE S PAULO-CE,"LUIS ANTONIO,AV,BRIG,2533",JARDIM PAULISTA,33726611,01401000,2091410.000000,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
362,329280.71,7397089.12,355030806000003,3550308005029,6,BARRA FUNDA,8,LAPA,Oeste,Oeste,CLINICA DE NEFROLOGIA CMIN,"FRANCISCO MATARAZZO,AV, 989",AGUA BRANCA,38655858,05001000,2048302.000000,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
363,352095.12,7396752.54,355030837000015,3550308005201,37,ITAQUERA,27,ITAQUERA,Leste,Leste 2,CLINICA LESTE-CLINICA NEFROLOGICA,"AUGUSTO CARLOS BAUMANN,R,623",ITAQUERA,62053888,08210590,2073471.000000,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
364,332523.65,7391224.92,355030890000075,3550308005021,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CLINICA NEFROLOGIA STA RITA-CLINEFRO,"CUBATAO,R,1043",V MARIANA,55755357,,2048078.000000,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
365,328762.41,7394392.93,355030845000168,3550308005025,45,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,FUNDACAO ONCOCENTRO DE SAO PAULO-CE,"OSCAR FREIRE,R,2396",PINHEIROS,30898755,05409012,2069601,2,Estadual,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
366,330367.83,7395791.29,355030826000093,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,SAMARIM ASSIST NEFROLOGICA,"BROTERO,CONS,1486",STA CECILIA,38215371,01232010,2077728.000000,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
367,336084.60,7390942.12,355030834000010,3550308005084,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,SANATORINHOS-CLINICA ESPECIALIZADA (CE),"PATRIOTAS,DOS,R,598",IPIRANGA,61631387,04307030,2688670.000000,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
368,351733.25,7400529.11,355030887000070,3550308005193,87,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,SAO MIGUEL-CLINICA  DE NEFROLOGIA,"ESTANISLAU DE MIRANDA,R,18",JD ALTO PEDROSO,61372217,08011710,2048094.000000,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
369,330106.38,7396683.72,355030806000013,3550308005029,6,BARRA FUNDA,8,LAPA,Oeste,Oeste,SECONCI-CE,"FRANCISCO MATARAZZO,AV,74",BARRA FUNDA,36645073,05001000,2067803.000000,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
370,337720.48,7391254.53,355030893000107,3550308005042,93,VILA PRUDENTE,29,VILA PRUDENTE,Leste,Leste 1,SEDIT SERVICOS MEDICOS UNIDD DE DIALISE,"CHAMANTA,R,1351",PRQ DA MOOCA,61687822,,2065673.000000,4,Privado,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
371,336736.20,7396721.33,355030808000018,3550308005016,8,BELEM,25,MOOCA,Leste,Leste 1,ZONA LESTE - CENTRO DE ANALISES CLINICAS,"JEQUITINHONHA,R,444",BELEM,,03021040,6335586.000000,2,Estadual,25,CLINICA ESPECIALIZADA,1,AMBULATORIOS ESPECIALIZADOS,0
372,333268.70,7389733.72,355030890000056,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,ADYR AMARAL GURGEL-CL´?¢NICA ODONTOL´?¢GICA,"SAO SAMUEL,R,70",VILA MARIANA,55494449,04120030,5375711.000000,1,Municipal,27,CLINICA ODONTOLOGICA,1,AMBULATORIOS ESPECIALIZADOS,0
373,322600.62,7392602.77,355030812000020,3550308005105,12,BUTANTA,10,BUTANTA,Oeste,Oeste,FACULDADE DE ODONTOLOGIA  USP,"LINEU PRESTES,PROF,AV,2227",BUTANTA,,05508900,2091453.000000,2,Estadual,27,CLINICA ODONTOLOGICA,1,AMBULATORIOS ESPECIALIZADOS,0
374,329516.14,7393823.70,355030845000125,3550308005025,45,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,FUNDACAO PRO SANGUE - HEMOCENTRO DE SAO PAULO,"ENEAS DE CARVALHO AGUIAR,155, 1´?¢ A",CERQUEIRA CESAR,30615444,05403000,2088789.000000,2,Estadual,29,HEMOCENTRO,9,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS,0
375,327921.33,7403064.53,355030811000037,3550308005120,11,BRASILANDIA,3,FREGUESIA-BRASILANDIA,Norte,Norte 2,BRASILANDIA/FO - HORA CERTA,"RUI MORAES DO APOCALIPSE,R,2",BRASIL-NDIA,,,7019076,1,Municipal,57,HORA CERTA,1,AMBULATORIOS ESPECIALIZADOS,0
376,358183.36,7401303.37,355030836000109,3550308005250,36,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,HOSPITAL -DIA DA REDE HORA CERTA - ITAIM PAULISTA,"MARECHAL TITO,AV,6035",ITAIM PAULISTA,25683354,05051001,6136028.000000,1,Municipal,57,HORA CERTA,1,AMBULATORIOS ESPECIALIZADOS,0
377,322905.93,7381593.71,355030846000045,3550308005225,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,HOSPITAL-DIA DA REDE HORA CERTA - M'BOI MIRIM I,"PHILIPE DE VITRY,R,280",JD STA JOSEFINA,58947251,05819080,2091658,1,Municipal,57,HORA CERTA,1,AMBULATORIOS ESPECIALIZADOS,0
378,318440.39,7373943.62,355030843000272,3550308005289,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,HOSPITAL-DIA DA REDE HORA CERTA - M'BOI MIRIM II,"FUNCIONARIOS PUBLICOS, DOS, AV.,379",JD VERA CRUZ,58985900,04962000,7378394,1,Municipal,57,HORA CERTA,1,AMBULATORIOS ESPECIALIZADOS,0
379,341715.01,7397318.86,355030859000135,3550308005071,59,PENHA,21,PENHA,Leste,Leste 1,HOSPITAL-DIA DA REDE HORA CERTA - PENHA,"NOSSA SENHORA DA PENHA,PCA, 55",PENHA DE FRANCA,20924845,03632010,2751933.000000,1,Municipal,57,HORA CERTA,1,AMBULATORIOS ESPECIALIZADOS,0
380,326317.06,7397424.99,355030848000002,3550308005058,48,LAPA,8,LAPA,Oeste,Oeste,LAPA SOROCABANA - HORA CERTA,"CATAO,R,380",V ROMANA,38629197,05049000,6998194.000000,1,Municipal,57,HORA CERTA,1,AMBULATORIOS ESPECIALIZADOS,0
381,352737.26,7400587.72,355030874000083,3550308005196,74,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,UNIDADE MOVEL - PROJETO CIES - LESTE,"PIRES DO RIO, AV., 199",S´?¢O MIGUEL,8020000,,7293194,4,Privado,57,HORA CERTA,1,AMBULATORIOS ESPECIALIZADOS,0
382,326818.43,7375445.93,355030823000018,3550308005219,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,UNIDADE MOVEL - PROJETO CIES - SUL,"CASSIANO DOS SANTOS,R., 43",,4827110,04827110,7363567,4,Privado,57,HORA CERTA,1,AMBULATORIOS ESPECIALIZADOS,0
383,332918.54,7395252.01,355030866000003,3550308005003,66,REPUBLICA,9,SE,Centro,Centro,UNIDADE MOVEL -HORA CERTA ANHANGABAU,VALE DO ANHANGABAU,CENTRO,1031900,,7385978,4,Privado,57,HORA CERTA,1,AMBULATORIOS ESPECIALIZADOS,0
384,330015.26,7402795.19,355030813000118,3550308005124,13,CACHOEIRINHA,4,CASA VERDE-CACHOEIRINHA,Norte,Norte 2,UNIDADE MOVEL PROJETO CIES - NORTE,"JO´?¢O MARCELINO BRANCO, AV.96",CACHOEIRINHA,,02610000,7355033,4,Privado,57,HORA CERTA,1,AMBULATORIOS ESPECIALIZADOS,0
385,331658.77,7395460.64,355030826000077,3550308005012,26,CONSOLACAO,9,SE,Centro,Centro,ARNALDO V DE CARVALHO-INSTITUTO CANCER,"CESARIO MOTA JR,DR,R,112",V BUARQUE,2227088,01221020,2080125.000000,4,Privado,30,HOSPITAL,7,HOSPITAL,69
386,356770.45,7389691.05,355030825000281,3550308005271,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CARMEN PRUDENTE -  HOSPITAL CIDADE TIRADENTES,"METALURGICOS,DOS,AV,1797",CIDADE TIRADENTES,61706000,08471000,5420938.000000,1,Municipal,30,HOSPITAL,7,HOSPITAL,223
387,343610.97,7393605.47,355030820000082,3550308005078,20,CARRAO,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,CASA DA CRIANCA BETINHO LAR ESPIRITA P/ EXCEPCIONAIS,"VACANGA,R,300",VIL CARRAO,67817366,03433020,2076985.000000,4,Privado,30,HOSPITAL,7,HOSPITAL,89
388,339715.06,7407892.78,355030839000116,3550308005136,39,JACANA,6,JACANA-TREMEMBE,Norte,Norte 1,CASA DE DAVID - HOSP,"FERNAO DIAS,ROD,KM82",VILA AIROSA,64551133,02284000,2688522.000000,4,Privado,30,HOSPITAL,7,HOSPITAL,265
389,320834.63,7402781.33,355030895000116,3550308005111,95,SAO DOMINGOS,2,PIRITUBA,Norte,Norte 2,CASA DE SAUDE  DE SAO JOAO DE DEUS,"ESTRADA TURISTICA DO JARAGUA,2365",PIRITUBA,39041993,05161000,2089203.000000,4,Privado,30,HOSPITAL,7,HOSPITAL,90
390,332818.59,7390409.72,355030890000014,3550308005021,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CENTRO DE ATENCAO INTEGRADA SAUDE MENTAL- CAISM,"MARAGLIANO,MJ,R,241",V MARIANA,50877000,04017030,2688514.000000,4,Privado,30,HOSPITAL,7,HOSPITAL,233
391,335780.11,7389561.16,355030834000034,3550308005043,34,IPIRANGA,13,IPIRANGA,Sul,Sul 1,CENTRO OFTALMOLOGICO TADEU CVINTAL S/C LTDA,"RIBEIRO DO AMARAL,R,366",IPIRANGA,,04263200,2091577.000000,4,Privado,30,HOSPITAL,7,HOSPITAL,30
392,333079.40,7389453.57,355030890000056,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,CENTRO REFERENCIA DST/AIDS,"SANTA CRUZ,R,81",V MARIANA,50838780,,2077957.000000,2,Estadual,30,HOSPITAL,7,HOSPITAL,50
393,332058.79,7389465.13,355030890000149,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,DO RIM E HIPERTENSAO (FUND OSWALDO RAMOS - HOSP,"BORGES LAGOA,R,960",VILA CLEMENTINO,50878000,,2089785.000000,4,Privado,30,HOSPITAL,7,HOSPITAL,146
394,338241.08,7403975.86,355030839000004,3550308005070,39,JACANA,6,JACANA-TREMEMBE,Norte,Norte 1,DOM PEDRO II -HOSP GERIATRICO,"GUAPIRA,AV,2674",JACANA,62414411,02265002,2688581,4,Privado,30,HOSPITAL,7,HOSPITAL,0
395,331399.86,7390727.34,355030832000012,3550308005049,32,MOEMA,12,VILA MARIANA,Sul,Sul 1,FUNDACAO ADIB JATENE-HOSP DANTE PAZZANESE,"DANTE PAZZANESE,DR,AV,500",V MARIANA,55491538,04012180,2088495.000000,2,Estadual,30,HOSPITAL,7,HOSPITAL,309
396,337423.37,7388224.94,355030868000236,3550308005086,68,SACOMA,13,IPIRANGA,Sul,Sul 1,HELIOPOLIS-HOSP (UNIDD GESTAO ASSISTENCIAL),"CONEGO XAVIER,R,276",SACOMA,2747600,04231030,2066572.000000,2,Estadual,30,HOSPITAL,7,HOSPITAL,364
397,336681.62,7394949.48,355030853000057,3550308005017,53,MOOCA,25,MOOCA,Leste,Leste 1,INST BRAS CONTROLE DE CANCER(IBCC)-HOSP/AMB H,"ALCANTARA MACHADO,AV,2576",MOOCA,,,2077590.000000,4,Privado,30,HOSPITAL,7,HOSPITAL,104
398,337639.69,7393234.86,355030853000032,3550308005017,53,MOOCA,25,MOOCA,Leste,Leste 1,INST CEMA DE OFTALMOLOGIA E OTORRINOLARINGOLOGIA,"PASCOAL MOREIRA,R,486",MOOCA,66024000,03117000,2091550.000000,4,Privado,30,HOSPITAL,7,HOSPITAL,31
399,332398.15,7389288.94,355030890000148,3550308005046,90,VILA MARIANA,12,VILA MARIANA,Sul,Sul 1,INSTITUTO DE ONCOLOGIA PEDIATRICA (GRAACC) -HOSP,"BOTUCATU,R,743",VILA CLEMENTINO,50808400,04023062,2089696,4,Privado,30,HOSPITAL,7,HOSPITAL,45
400,329754.02,7393921.27,355030845000171,3550308005025,45,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,INSTITUTO DO CANCER DO ESTADO DE SAO PAULO,"ARNALDO, DR, AV,251",CERQUEIRA C+SAR,,,6123740.000000,2,Estadual,30,HOSPITAL,7,HOSPITAL,544
401,334981.57,7403227.71,355030882000072,3550308005131,82,TUCURUVI,5,SANTANA-TUCURUVI,Norte,Norte 1,JOAO EVANGELISTA-HOSP,"NOVA CANTAREIRA,AV,3050",TUCURUVI,62033222,02340000,2078570.000000,4,Privado,30,HOSPITAL,7,HOSPITAL,0
402,340508.49,7397805.92,355030889000081,3550308005035,89,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 1,JOSE STOROPOLLI - HOSP,"FRANCISCO FANGANIELLO,R,127",PARQUE NOVO MUNDO,69670103,02181160,3212130.000000,1,Municipal,30,HOSPITAL,7,HOSPITAL,201
403,318953.67,7378732.04,355030843000084,3550308005227,43,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,M' BOI MIRIM - HOSP,"ESTRADA M' BOI MIRIM,5203",JARDIM ANGELA,58322500,04948970,5718368.000000,1,Municipal,30,HOSPITAL,7,HOSPITAL,224
404,339795.20,7399382.74,355030889000043,3550308005035,89,VILA MARIA,7,VILA MARIA-VILA GUILHERME,Norte,Norte 1,NIPO BRASILEIRO SAO PAULO-HOSP,"PISTOIA,R,100",V MARIA,66332200,02189000,2089777.000000,4,Privado,30,HOSPITAL,7,HOSPITAL,2
405,329327.06,7393744.29,355030845000123,3550308005025,45,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,PSIQUIATRIA-INSTITUTO (HOSP CLINICAS),"OVIDIO PIRES DE CAMPOS, DR,R,785",CERQUEIRA CESAR,26616440,05403010,2812703.000000,2,Estadual,30,HOSPITAL,7,HOSPITAL,104
